branch_row,from_bus,to_bus,from_base_kv,status,rate_a_mva,pf_mw,qf_mvar,pt_mw,qt_mvar,s_from_mva,s_to_mva,s_max_mva,loading_pct,p_loss_mw,q_net_mvar,tap_ratio
76184,60088,60092,115,1,202.99,-79.6751114277166,-15.3901707852162,79.8428624287596,15.8870681929952,81.1478942290998,81.4081176332355,81.4081176332355,40.104496592559,0.167751001043015,0.496897407779045,1
76185,60088,60092,115,1,202.99,-79.6751114277166,-15.3901707852162,79.8428624287596,15.8870681929952,81.1478942290998,81.4081176332355,81.4081176332355,40.104496592559,0.167751001043015,0.496897407779045,1
76186,60092,60091,115,1,426.76,-159.685724857519,-31.774136385986,159.759719850046,36.8363374351473,162.81623526647,163.951467947686,163.951467947686,38.4177214236775,0.0739949925271048,5.06220104916137,1.0125
76187,60091,60093,345,1,0,39.1339848252449,6.09618563564697,-39.1299999999981,-6.08000000000808,39.6059622734604,39.5995366134497,39.6059622734604,NaN,0.00398482524681754,0.0161856356388963,1
76188,60102,60091,345,1,1278.38,521.155690669892,-76.4223792773532,-519.710324144286,82.3054933811476,526.729184659464,526.187243538717,526.729184659464,41.2028649274444,1.44536652560646,5.88311410379438,1
76189,61023,60091,345,1,1215.82,-320.244733819432,4.31398324358412,320.816619468992,-21.6820970183073,320.273789109419,321.548467044431,321.548467044431,26.4470453722122,0.571885649560159,-17.3681137747232,1
76190,60094,60095,115,1,0,76.3459437378968,11.5862490613145,-76.3300000000102,-11.5300000000294,77.2201029042368,77.1959182858928,77.2201029042368,NaN,0.015943737886559,0.0562490612851239,1
76191,60094,60103,115,1,184.14,96.4839486578824,-4.62301976461021,-96.0908228698135,5.2593958452494,96.5946409505251,96.2346480455709,96.5946409505251,52.4571744056289,0.393125788068915,0.636376080639185,1
76192,60928,60094,115,1,203.93,86.8793880885069,5.41641012263424,-86.4149461978844,-3.48161464833614,87.0480647300672,86.485054009018,87.0480647300672,42.6852668710181,0.464441890622481,1.93479547429811,1
76193,60928,60094,115,1,203.93,86.8793880885069,5.41641012263424,-86.4149461978844,-3.48161464833614,87.0480647300672,86.485054009018,87.0480647300672,42.6852668710181,0.464441890622481,1.93479547429811,1
76194,60096,60097,115,1,0,-35.6999999999978,45.6384623841285,35.7064394851827,-45.6030607699236,57.9427238640656,57.9188136298937,57.9427238640656,NaN,0.00643948518489879,0.035401614204936,1
76195,60097,60099,115,1,120.31,-5.77898368526336,8.45103575459364,5.78197513126192,-9.31239666343656,10.2380006720043,10.9613853155391,10.9613853155391,9.11095113917303,0.00299144599856493,-0.861360908842924,1
76196,60097,60135,115,1,148.19,37.1620535338994,10.7702122505406,-37.0660567618719,-10.6696812451106,38.6912870654117,38.5711636037413,38.6912870654117,26.1092429080314,0.0959967720274761,0.100531005429938,1
76197,60136,60097,115,1,168.15,67.3021819591547,-26.4080613204527,-67.089509333821,26.3818127648017,72.2977828094884,72.0902372544987,72.2977828094884,42.9960052390654,0.212672625333695,-0.0262485556510015,1
76198,60098,60101,345,1,469.57,174.870073850889,2.76194446945137,-174.748725949942,3.94089298191253,174.891883933668,174.79315735641,174.891883933668,37.2451144523006,0.12134790094683,6.7028374513639,1
76199,60098,60102,345,1,0,-174.870073850889,-2.76194446944252,174.939699695695,3.06659306385709,174.891883933668,174.966575444109,174.966575444109,NaN,0.0696258448055858,0.304648594414569,1
76200,60099,60101,115,1,444.57,-174.676542421042,7.93457460253418,174.748725949942,-3.94089298191106,174.856661143615,174.79315735641,174.856661143615,39.3316375697,0.0721835289004389,3.99368162062312,1
76201,60099,60118,115,1,190.22,117.32456728978,-1.91217793909988,-116.90993641824,3.51009408882238,117.340148773575,116.962617933378,117.340148773575,61.6865465111846,0.414630871539472,1.5979161497225,1
76202,60100,60101,13.8,1,25,0,0,0,0,0,0,0,0,0,0,1
76203,60137,60102,345,1,1083.64,100.498068482938,-26.9279357303199,-100.43406400029,15.6987029476219,104.043142453011,101.653580782243,104.043142453011,9.60126448387016,0.0640044826476895,-11.229232782698,1
76204,60102,60569,345,1,1290.82,-595.661326365297,57.6570832658735,602.558171757169,-63.1575047267102,598.44528152371,605.85907664625,605.85907664625,46.9359846180141,6.8968453918726,-5.50042146083667,1
76205,60103,60104,115,1,0,31.912851086261,4.78980734483222,-31.910000000011,-4.78000000003426,32.2703008795158,32.2660270253564,32.2703008795158,NaN,0.00285108624994734,0.00980734479795764,1
76206,60105,60103,115,1,193.83,-114.913971947794,8.72638598743136,115.744378553438,-5.54533380892205,115.244829650705,115.877141377296,115.877141377296,59.7828722990745,0.830406605643688,3.18105217850931,1
76207,60103,61069,115,1,166.75,-51.5664067698743,-4.50386938112742,51.784180651083,3.26318031087873,51.7627196596006,51.8868934456988,51.8868934456988,31.11657777853,0.217773881208615,-1.24068907024869,1
76208,60105,60106,115,1,0,31.912744045768,10.002667281087,-31.9099999999945,-9.99000000001623,33.4436329555692,33.4372277559007,33.4436329555692,NaN,0.00274404577352527,0.0126672810708115,1
76209,60115,60105,115,1,179.58,-82.5012880007697,18.1566180950814,83.00122790202,-18.7290532685033,84.4755899798077,85.0880794798984,85.0880794798984,47.3817125960009,0.499939901250386,-0.572435173421905,1
76210,60107,60108,115,1,0,-14.3299999999921,-4.01999999997343,14.3304623722084,4.02243833955341,14.8831885024534,14.8842924587227,14.8842924587227,NaN,0.000462372216272655,0.00243833957998696,1
76211,60109,60108,115,1,164.81,41.9683938386587,-11.8151179022445,-41.8418282781258,11.7589446422086,43.5998061055402,43.4627584577268,43.5998061055402,26.4545877710941,0.126565560532867,-0.0561732600358518,1
76212,60109,60110,115,1,0,19.6612375070304,10.8347705423537,-19.6600000000101,-10.8300000000237,22.4489757675782,22.4455897672774,22.4489757675782,NaN,0.0012375070202566,0.00477054233000729,1
76213,60109,60111,115,1,141.62,32.8589697747175,-4.46820629689251,-32.8231801551629,4.35019096549292,33.1613745518394,33.110199590678,33.1613745518394,23.4157425164803,0.0357896195545422,-0.118015331399584,1
76214,60118,60109,115,1,182.02,94.6188855721444,-5.66505746011397,-94.4886011203942,5.4485536568157,94.7883240855168,94.6455623821855,94.7883240855168,52.0757741377413,0.130284451750214,-0.216503803298273,1
76215,60111,60112,115,1,123.46,9.73081533520791,-12.5672413475524,-9.7213193062974,12.2838298838015,15.8941600022005,15.6651372694006,15.8941600022005,12.8739348794755,0.00949602891051171,-0.283411463750973,1
76216,60147,60112,115,1,136.65,14.9202599064243,-15.5318251007637,-14.8686806937026,12.8789157673296,21.5372177087934,19.6708956815203,21.5372177087934,15.7608618432443,0.0515792127217036,-2.65290933343411,1
76217,60113,60160,115,1,180.54,-81.65171336765,24.5718523253513,82.2321273565863,-24.5152727887372,85.2688584570695,85.8086322551294,85.8086322551294,47.5288757367505,0.580413988936357,0.0565795366141231,1
76218,60114,60115,115,1,0,-12.7399999999983,-4.48999999998109,12.7403514577591,4.49194345700457,13.5080605565635,13.5090381333443,13.5090381333443,NaN,0.000351457760739748,0.00194345702348375,1
76219,60123,60116,115,1,187.55,-104.054148727972,-15.4144219332817,104.546224427731,17.3747320777897,105.189687094507,105.980160204014,105.980160204014,56.507683393236,0.49207569975863,1.960310144508,1
76220,60116,60928,115,1,192.35,-124.62622442773,-27.9747320777897,125.065227995295,29.6582882992988,127.727371576867,128.533751669978,128.533751669978,66.8228498414233,0.43900356756474,1.68355622150911,1
76221,60117,60120,115,1,198.36,-136.368305478482,-42.4840156572875,136.959903096649,45.1779674253064,142.832791492154,144.218805281855,144.218805281855,72.7055884663513,0.591597618167043,2.69395176801893,1
76222,60117,60140,115,1,158.36,46.9003832201227,23.0725668383775,-46.7721451795576,-22.81289878727,52.2684348981847,52.0390422257735,52.2684348981847,33.0060841741504,0.128238040565115,0.259668051107525,1
76223,60117,60151,115,1,151.76,35.8379222583593,11.8014488189094,-35.7677760602136,-11.8601429405909,37.7310331957865,37.6828448350816,37.7310331957865,24.8623044252678,0.0701461981456077,-0.0586941216814587,1
76224,60118,60119,115,1,0,22.2910508460973,2.15496337129144,-22.2900000000024,-2.15000000000374,22.3949729840181,22.3934499351958,22.3949729840181,NaN,0.00105084609493389,0.00496337128769664,1
76225,60120,60121,115,1,0,55.9585403991614,14.4251939525897,-55.9500000000029,-14.3900000000135,57.7879266298282,57.7708802079449,57.7879266298282,NaN,0.00854039915848404,0.0351939525761811,1
76226,60120,60143,115,1,192.15,-120.498009007957,-14.2897021939571,120.766096746611,14.875297723233,121.342349423743,121.67877631603,121.67877631603,63.3248900942131,0.268087738653648,0.585595529275915,1
76227,61069,60120,115,1,169.06,72.4924036743416,45.5291744891421,-72.42043448785,-45.313459183923,85.604055512262,85.4285017697374,85.604055512262,50.6353102521365,0.0719691864916143,0.215715305219071,1
76228,60122,60123,115,1,170.66,-69.4799420302791,-8.94304583415451,69.6641487279727,9.13442193328168,70.0531256499147,70.2604531870405,70.2604531870405,41.1698424862537,0.184206697693526,0.19137609912717,1
76229,60122,60124,115,1,152.84,35.0899420302791,0.873045834152387,-35.0336389816347,-0.938200395203985,35.1008011406702,35.0461992272639,35.1008011406702,22.9657165275257,0.0563030486443523,-0.0651545610515986,1
76230,60124,60125,115,1,0,34.3931785694537,4.39317661520173,-34.3899999999998,-4.38000000001109,34.6726222383408,34.6678020647414,34.6726222383408,NaN,0.00317856945388684,0.0131766151906438,1
76231,60124,61351,115,1,122.23,0.640460412180703,-3.45497621998721,-0.638918024971747,2.16414736212075,3.513836965519,2.25649064868614,3.513836965519,2.87477457704246,0.0015423872089565,-1.29082885786645,1
76232,60126,60153,115,1,168.27,57.2799173132603,1.31734407825587,-57.1497286429095,-1.49258255917148,57.2950636864508,57.1692162501301,57.2950636864508,34.0494821931721,0.130188670350755,-0.175238480915609,1
76233,60126,60928,115,1,181.48,-91.6699173132604,-6.10734407825701,92.0351351778848,6.75829645503021,91.8731374881157,92.282938174863,92.282938174863,50.8501973632704,0.365217864624384,0.6509523767732,1
76234,60127,60128,115,1,0,-23.6400000000012,40.1648480464591,23.6449480600129,-40.143217955551,46.605414048104,46.589285426883,46.605414048104,NaN,0.00494806001166381,0.0216300909081326,1
76235,60128,60129,115,1,173.05,64.645122081222,-8.96513586535703,-64.0234252165653,10.3930486947836,65.2638143995615,64.8615019686814,65.2638143995615,37.7138482516969,0.621696864656755,1.42791282942653,1
76236,60875,60128,115,1,127.31,6.42485675099262,-9.47451077829399,-6.41551984817939,7.91873928656903,11.4474948682576,10.1914339918892,11.4474948682576,8.99182693288635,0.00933690281322441,-1.55577149172496,1
76237,60130,60131,115,1,0,33.6932163139584,12.4342454850653,-33.690000000003,-12.4200000000265,35.9143882916313,35.9064409263973,35.9143882916313,NaN,0.0032163139554342,0.01424548503884,1
76238,60130,60133,115,1,159.33,38.4813610000559,-12.1642719816289,-38.3934996902373,12.1625902309191,40.358204336413,40.2739297758426,40.358204336413,25.3299468627459,0.0878613098185639,-0.00168175070984944,1
76239,60238,60130,115,1,163.74,37.5995829126768,-2.29012857318448,-37.5074104296811,-0.739453882279641,37.6692623247254,37.514698841715,37.6692623247254,23.0055345820968,0.0921724829957,-3.02958245546412,1
76240,60130,61451,115,1,142.92,-34.6671668843302,0.469480378869339,34.8101187447347,-3.45771438032661,34.6703457094409,34.981425868001,34.981425868001,24.4762285670312,0.142951860404487,-2.98823400145727,1
76241,60133,60132,115,1,144.62,21.8334996902375,-16.7125902309186,-21.8026578914798,16.3081088735019,27.4956793142158,27.227014271912,27.4956793142158,19.0123629610122,0.0308417987576775,-0.404481357416707,1
76242,60132,60148,115,1,166.89,39.7901772012186,-31.0496515739303,-39.6777905030423,23.8454075954015,50.4711706280611,46.2917975735891,50.4711706280611,30.2421778585062,0.11238669817633,-7.20424397852878,1
76243,60132,60238,115,1,164.58,-41.587519309739,7.47154270042823,41.777158456159,-7.78963271577647,42.2533514962096,42.4971686882516,42.4971686882516,25.8215874883045,0.189639146420006,-0.318090015348245,1
76244,60159,60134,115,1,197.01,-113.846768129887,16.5802544460326,115.662587240325,-10.8085616505769,115.047778992536,116.16651450431,116.16651450431,58.9647807239783,1.81581911043725,5.77169279545565,1
76245,61020,60134,115,1,202.2,134.653089420733,2.75182545273256,-133.752587240325,1.42856165057697,134.681205199056,133.760215990668,134.681205199056,66.607915528712,0.900502180407955,4.18038710330953,1
76246,60135,60144,115,1,140.47,-18.9982676225582,8.741610181787,19.0215382142495,-10.615594404142,20.9129127868087,21.7832449508655,21.7832449508655,15.5074001216384,0.0232705916913147,-1.87398422235499,1
76247,60136,60149,115,1,188.67,-113.322181959155,13.3180613204514,113.766004965086,-11.4036140471051,114.102093238113,114.336111089416,114.336111089416,60.6011083316988,0.443823005930952,1.9144472733463,1
76248,60138,60137,115,1,353.54,-75.1794143251288,-20.6918902787761,75.2043122675177,22.6271029299387,77.9749874099271,78.5345425315024,78.5345425315024,22.2137643637219,0.0248979423888898,1.93521265116255,1.0125
76249,60137,60139,345,1,0,73.0151553471539,21.6142349411511,-72.9999999999953,-21.5499999999914,76.1471474348205,76.1144040244614,76.1471474348205,NaN,0.0151553471585828,0.0642349411597003,1
76250,60137,61155,345,1,1151.99,-248.717536097614,-17.3134021407872,249.237322664643,-1.18387394334167,249.319406898374,249.240134341469,249.319406898374,21.6424974954968,0.519786567029001,-18.4972760841288,1
76251,60149,60138,115,1,174.06,-75.0129680810209,-20.2735226316673,75.1794143251287,20.6918902787746,77.7043184142361,77.9749874099266,77.9749874099266,44.7977636504232,0.166446244107789,0.418367647107345,1
76252,60140,60148,115,1,135.91,-14.7978548204428,4.90289878726886,14.8215927847447,-5.23392438712126,15.5889359420425,15.7185742727163,15.7185742727163,11.5654287931104,0.0237379643018532,-0.331025599852396,1
76253,60150,60141,115,1,115.43,11.363062754811,9.32301985567027,-11.356437775046,-9.60687008243013,14.698227593795,14.874832157681,14.874832157681,12.8864525319943,0.00662497976506593,-0.283850226759862,1
76254,60141,60158,115,1,140.25,-11.1835622249553,8.68687008242479,11.1930445194495,-9.9215012263953,14.1609948756566,14.9572869264363,14.9572869264363,10.6647322113628,0.00948229449421412,-1.23463114397051,1
76255,60148,60142,115,1,134.27,-0.333802281701619,-26.6714832082784,0.352079330827179,26.345196886093,26.6735719485177,26.3475493893113,26.6735719485177,19.8656229600936,0.0182770491255606,-0.32628632218545,1
76256,60151,60142,115,1,124.69,-10.1722239397876,1.70014294058476,10.1752921317114,-2.57398578567801,10.3133227380708,10.4958073910748,10.4958073910748,8.41752136584716,0.00306819192380203,-0.873842845093246,1
76257,60157,60142,115,1,134.34,33.1303356096961,25.6214164263356,-33.0673714625376,-25.9712111004072,41.8816919107,42.0470553245213,42.0470553245213,31.2989841629606,0.062964147158489,-0.349794674071575,1
76258,60143,60149,115,1,164.87,66.2497590363866,-20.5669244869937,-66.0330368840646,15.117136678776,69.3687894894598,67.7413446980278,69.3687894894598,42.0748404739855,0.216722152322077,-5.44978780821777,1
76259,60143,60928,115,1,208.89,-114.8179278915,0.445813381877783,115.297460428306,1.15812257635718,114.818793387098,115.30327674927,115.30327674927,55.1980835603763,0.479532536806843,1.60393595823497,1
76260,60143,60928,115,1,208.89,-114.8179278915,0.445813381877783,115.297460428306,1.15812257635718,114.818793387098,115.30327674927,115.30327674927,55.1980835603763,0.479532536806843,1.60393595823497,1
76261,60144,60145,115,1,0,21.8309701687656,4.23555048474975,-21.8300000000007,-4.22999999998931,22.238056264395,22.2360473106157,22.238056264395,NaN,0.000970168764851564,0.00555048476044107,1
76262,60144,60146,115,1,176.25,-78.8578789481071,13.8147250711256,79.0795718170573,-12.9953104670755,80.0588015210389,80.1402319244511,80.1402319244511,45.4696351344403,0.221692868950228,0.819414604050067,1
76263,60144,60147,115,1,156.59,38.0053705650933,-7.43468115174188,-37.8702599064242,6.46182510076355,38.7257366052362,38.4175971270065,38.7257366052362,24.730657516595,0.13511065866917,-0.972856050978335,1
76264,60146,61185,115,1,188.26,-100.909571817058,8.32531046707375,101.780885462048,-4.80939750340655,101.252419618867,101.894450044074,101.894450044074,54.1243227685511,0.871313644990408,3.5159129636672,1
76265,60150,60155,115,1,149.33,-47.1530627548102,-19.4030198556664,47.3137496975931,19.3970441692115,50.9891018422413,51.1354694214186,51.1354694214186,34.2432662033206,0.160686942782938,-0.00597568645487812,1
76266,60152,60155,115,1,142.78,-30.5441005407924,-12.8198009898823,30.6204602274033,11.982850290409,33.1253584926446,32.881625349431,33.1253584926446,23.2002790955628,0.0763596866109388,-0.836950699473263,1
76267,60152,61351,115,1,132.53,14.8541005407928,7.78980098988296,-14.8310819750283,-8.34414736212106,16.7727547629471,17.0172203297366,17.0172203297366,12.8402779217812,0.0230185657645574,-0.554346372238101,1
76268,60153,60155,115,1,148.69,25.7797286429094,-5.08741744082887,-25.7006341627295,4.64752778650946,26.276914299805,26.1174675436352,26.276914299805,17.6722807853958,0.0790944801798936,-0.439889654319415,1
76269,60155,60154,115,1,331.68,-103.652686090531,-70.7054023669216,103.693936294652,72.8727383605105,125.471643241214,126.739372021637,126.739372021637,38.2113398521577,0.0412502041210985,2.16733599358886,1
76270,60154,60156,345,1,0,27.6918297390956,8.68821056654041,-27.6899999999941,-8.67999999997882,29.0227916842541,29.0185888698831,29.0227916842541,NaN,0.00182973910154516,0.00821056656158525,1
76271,61023,60154,345,1,1225.66,-476.2662670117,-0.407955571489044,477.755863154212,-12.9632118492101,476.266441732995,477.931699764384,477.931699764384,38.9938237165596,1.48959614251203,-13.3711674206991,1
76272,60154,61155,345,1,1202.08,-286.35827390883,27.2641759845648,287.698880373844,-47.5295580226103,287.653257113772,291.598533353973,291.598533353973,24.2578308726518,1.34060646501405,-20.2653820380456,1
76273,61539,60154,345,1,1183.49,324.999640171638,-62.9441982430799,-322.783355279137,49.7738452521791,331.03887717934,326.598423322044,331.03887717934,27.9714131238405,2.21628489250162,-13.1703529909008,1
76274,60155,60157,115,1,149.08,51.4191103282636,34.6779801207866,-51.3003356096961,-35.1214164263356,62.0200549194195,62.1710408909126,62.1710408909126,41.7031398516988,0.118774718567558,-0.443436305549049,1
76275,60158,60243,115,1,161.66,-37.2130445194493,4.11150122639526,37.3119559560078,-6.40467621898671,37.439486170902,37.8576535819789,37.8576535819789,23.4180710020902,0.0989114365585806,-2.29317499259146,1
76276,60160,60159,115,1,189.71,-101.28317698313,18.1212020968628,101.486768129887,-19.1902544460288,102.891495786733,103.285187568948,103.285187568948,54.4437233508768,0.203591146757176,-1.06905234916605,1
76277,60160,60161,115,1,0,19.0510496265497,6.39407069188174,-19.0500000000061,-6.39000000000993,20.0954380864424,20.0931480858615,20.0954380864424,NaN,0.00104962654354068,0.00407069187181275,1
76278,60162,60165,115,1,125.67,0,0,0,0,0,0,0,0,0,0,1
76279,60162,60166,115,1,0,8.39028975913241,6.24119145713074,-8.38999999999823,-6.23999999999158,10.4570279260775,10.4560843531345,10.4570279260775,NaN,0.000289759134183498,0.00119145713915803,1
76280,60162,60167,115,1,0,-8.39028975913899,47.907695563344,8.39541839070999,-47.8845509695877,48.6368610873724,48.6149490539084,48.6368610873724,NaN,0.00512863157099908,0.0231445937563066,1
76281,60163,60165,13.8,1,62.83,0,0,0,0,0,0,0,0,0,0,1
76282,60164,60165,13.8,1,62.83,0,0,0,0,0,0,0,0,0,0,1
76283,60185,60167,115,1,165.98,75.1797487474546,-48.9727116877676,-74.25754978626,50.9612555890028,89.7235816927947,90.0623854417955,90.0623854417955,54.2609865295792,0.922198961194638,1.98854390123516,1
76284,60167,60220,115,1,162.25,65.8621313955548,-3.07670461939508,-65.5777202504501,2.1120942804425,65.9339553134827,65.6117240704417,65.9339553134827,40.637260593826,0.284411145104713,-0.964610338952576,1
76285,60169,60168,115,1,179.64,-114.795412704495,38.7109277431338,116.515923273747,-30.7816702088943,121.146699107856,120.513366881782,121.146699107856,67.4385989244355,1.72051056925261,7.92925753423956,1
76286,60174,60168,115,1,182.43,129.154338259243,-25.6345647164227,-128.325923273747,28.0716702088943,131.673740735894,131.36042498552,131.673740735894,72.17767951318,0.828414985496636,2.43710549247163,1
76287,60169,60170,115,1,0,24.0211116156709,2.11651711931238,-24.0200000000036,-2.11000000000844,24.1141752496091,24.1124967599834,24.1141752496091,NaN,0.00111161566722728,0.00651711930393928,1
76288,60401,60169,115,1,170.35,-85.165104561237,15.7755876985909,85.5076921406455,-15.2693696180932,86.6138799625231,86.8603422958565,86.8603422958565,50.9893409426807,0.342587579408516,0.50621808049773,1
76289,60402,60169,115,1,116.44,-5.26233857888156,0.167707845560717,5.26660894818158,-2.00635320491624,5.26501027921578,5.63583383324455,5.63583383324455,4.84011837276241,0.00427036930001901,-1.83864535935552,1
76290,60171,60172,115,1,0,32.9530143915343,5.99200449588455,-32.9499999999969,-5.98000000000854,33.4933616611914,33.4882501782326,33.4933616611914,NaN,0.00301439153739125,0.0120044958760142,1
76291,60171,60178,115,1,161.77,-61.4694124369712,-5.58631011064075,61.6740301688687,2.62468548715057,61.7227310315958,61.7298547801385,61.7298547801385,38.1590250232667,0.204617731897514,-2.96162462349018,1
76292,60171,60194,115,1,144.62,28.5163980454343,-0.405694385234605,-28.4965383383359,0.196847389047962,28.5192837466136,28.4972182179739,28.5192837466136,19.7201519475962,0.0198597070983908,-0.208846996186643,1
76293,60174,60173,115,1,153.27,-48.8611467750941,11.2135279964658,48.9334620849256,-11.3698005933306,50.1313761461304,50.2369990858227,50.2369990858227,32.776798516228,0.0723153098315095,-0.156272596864758,1
76294,60192,60173,115,1,168.75,82.1698018801825,-3.2551003567112,-81.8834620849245,4.16980059332989,82.2342508895211,81.9895639700652,82.2342508895211,48.731407934531,0.286339795257931,0.914700236618693,1
76295,60174,60191,115,1,179.59,-113.243191484149,10.0010367199542,113.483581759855,-8.92606596918745,113.683952926478,113.834080936826,113.834080936826,63.3855342373329,0.240390275705039,1.07497075076672,1
76296,60175,60176,115,1,207.54,-117.540407115392,-11.785954630425,117.861307536412,12.6722337521736,118.129827018423,118.540597781783,118.540597781783,57.1169884271866,0.32090042102017,0.886279121748689,1
76297,60175,60176,115,1,207.54,-117.540407115392,-11.785954630425,117.861307536412,12.6722337521736,118.129827018423,118.540597781783,118.540597781783,57.1169884271866,0.32090042102017,0.886279121748689,1
76298,60191,60175,115,1,188.44,-83.1398931701501,-2.5415435297387,83.6266589568963,3.92233085628473,83.1787309344013,83.7185927237147,83.7185927237147,44.4271878177217,0.486765786746247,1.38078732654603,1
76299,60191,60175,115,1,188.44,-83.1398931701501,-2.5415435297387,83.6266589568963,3.92233085628473,83.1787309344013,83.7185927237147,83.7185927237147,44.4271878177217,0.486765786746247,1.38078732654603,1
76300,60175,60192,115,1,176.86,106.696080971383,10.609614491542,-106.31873374729,-10.3415857232059,107.222281333271,106.820510862369,107.222281333271,60.6255124580293,0.37734722409283,0.268028768336087,1
76301,60175,61110,115,1,164.92,-71.8185846543927,-6.20236694325372,72.0101575266289,6.70369320570459,72.0859102561585,72.3215202384886,72.3215202384886,43.852486198453,0.191572872236222,0.501326262450869,1
76302,60176,60934,115,1,212.77,-138.971369804851,-30.0650218142236,139.255908922123,30.7932177667435,142.186311444268,142.619880907806,142.619880907806,67.0300704553299,0.284539117271549,0.728195952519865,1
76303,60176,60934,115,1,212.77,-138.971369804851,-30.0650218142236,139.255908922123,30.7932177667435,142.186311444268,142.619880907806,142.619880907806,67.0300704553299,0.284539117271549,0.728195952519865,1
76304,61110,60176,115,1,137.63,16.5488118757365,-4.92023078547439,-16.5395427866426,4.34267428580528,17.2647573247019,17.1001548397602,17.2647573247019,12.5443270542047,0.00926908909391599,-0.57755649966911,1
76305,60176,61187,115,1,141.08,25.4496673235175,14.0429018382929,-25.4192080391229,-14.4034101145244,29.0669685195695,29.216337215048,29.216337215048,20.7090567160816,0.0304592843945741,-0.360508276231483,1
76306,60177,60181,115,1,154.54,47.7961918998037,-12.386530157193,-47.4706691124568,12.3939030160412,49.3751160956399,49.0619328803441,49.3751160956399,31.9497321700789,0.325522787346969,0.00737285884822469,1
76307,60205,60177,115,1,170.58,81.2794350150475,4.34844126078886,-81.1061918998038,-4.78346984280606,81.3956724756535,81.2471288614239,81.3956724756535,47.7170081343965,0.17324311524375,-0.435028582017205,1
76308,60178,61053,115,1,167.03,-73.885266182592,-5.84942687490868,74.1395270954317,6.52796597606253,74.1164513022404,74.4263650712493,74.4263650712493,44.5586811179126,0.254260912839712,0.67853910115385,1
76309,61187,60178,115,1,146.52,34.8864941237408,1.26050690920871,-34.8487639862775,-1.47525861224304,34.9092587992637,34.8799761947205,34.9092587992637,23.8255929560904,0.0377301374632992,-0.214751703034331,1
76310,60179,60180,115,1,0,-33.3100000000084,-13.1200000000062,33.3125905766271,13.1333366722286,35.800705300325,35.8080050138526,35.8080050138526,NaN,0.00259057661874351,0.0133366722224348,1
76311,60186,60180,115,1,183.56,-132.571960347547,0.856145060015723,133.874731303765,4.30305057933109,132.574724796076,133.9438685642,133.9438685642,72.9700743975812,1.30277095621867,5.15919563934681,1
76312,61102,60180,115,1,187.83,83.8297202704326,9.52754781265551,-83.5936609401917,-8.71819362577608,84.3694030317947,84.0470525924631,84.3694030317947,44.9179593418489,0.236059330240877,0.809354186879432,1
76313,61102,60180,115,1,187.83,83.8297202704326,9.52754781265551,-83.5936609401917,-8.71819362577608,84.3694030317947,84.0470525924631,84.3694030317947,44.9179593418489,0.236059330240877,0.809354186879432,1
76314,60181,60182,115,1,0,26.0126952496995,20.0404063694755,-26.0100000000085,-20.0300000000122,32.8371466727463,32.8286612581282,32.8371466727463,NaN,0.00269524969101553,0.0104063694633716,1
76315,60183,60181,115,1,141.17,-21.4247497144993,32.294007982457,21.457973862767,-32.4343093855055,38.7546494230039,38.8899610132214,38.8899610132214,27.5483183489562,0.0332241482676778,-0.140301403048447,1
76316,60183,60184,115,1,0,26.0118542489596,1.48653216123973,-26.0100000000051,-1.48000000001064,26.0542959861808,26.0520728541953,26.0542959861808,NaN,0.00185424895446928,0.00653216122908518,1
76317,60185,60183,115,1,173.96,-101.189748747454,46.6227116877655,101.574929863978,-45.4878252931038,111.41383440441,111.2951419729,111.41383440441,64.0456624536734,0.385181116524336,1.13488639466176,1
76318,60186,60183,115,1,175.61,106.561960347548,-10.5361450600167,-106.162034398434,11.7072851494193,107.081565854437,106.805608809576,107.081565854437,60.9769180880569,0.399925949113381,1.17114008940264,1
76319,60187,60188,115,1,0,39.1936212736013,5.51553452475201,-39.1899999999919,-5.50000000000294,39.5798063364669,39.5740584221456,39.5798063364669,NaN,0.00362127360943276,0.015534524749075,1
76320,60187,60189,115,1,188.56,-76.6459313554263,8.32598419044285,76.9811887447159,-7.37881471924003,77.0968274709162,77.3340179171524,77.3340179171524,41.0129496802887,0.335257389289637,0.947169471202824,1
76321,60187,60189,115,1,188.56,-76.6459313554263,8.32598419044285,76.9811887447159,-7.37881471924003,77.0968274709162,77.3340179171524,77.3340179171524,41.0129496802887,0.335257389289637,0.947169471202824,1
76322,60189,60204,115,1,193.04,-86.776188744715,3.3038147192412,86.9900654404026,-2.75889266782577,86.8390587509876,87.0338036286942,87.0338036286942,45.0858908146986,0.213876695687546,0.544922051415436,1
76323,60189,60204,115,1,193.04,-86.776188744715,3.3038147192412,86.9900654404026,-2.75889266782577,86.8390587509876,87.0338036286942,87.0338036286942,45.0858908146986,0.213876695687546,0.544922051415436,1
76324,60190,60191,115,1,0,-52.789999999994,-13.9800000000056,52.7962045804384,14.0091530286691,54.6097472984404,54.6232147230477,54.6232147230477,NaN,0.00620458044441108,0.0291530286634956,1
76325,60192,60193,115,1,0,33.1927063943049,7.49253487881352,-33.1900000000129,-7.47999999998756,34.0278391422195,34.0224411234801,34.0278391422195,NaN,0.00270639429196962,0.0125348788259609,1
